Seq_ID,Accesion,GI,Species,Full_taxonomy,Name
rRNA_EU373331.1_4-1522_DIR+,EU373331.1,GI:171191131,Staphylococcus_pasteuri,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus_pasteuri,"Staphylococcus_pasteuri strain HNL02 16S ribosomal RNA gene, partial sequence"
rRNA_EU373375.1_5-1523_DIR+,EU373375.1,GI:171191175,Staphylococcus_pettenkoferi,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus_pettenkoferi,"Staphylococcus_pettenkoferi strain TPL06 16S ribosomal RNA gene, partial sequence"
rRNA_NR_036981.1_1-1539_DIR+,NR_036981.1,GI:310975117,Staphylococcus_piscifermentans,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus_piscifermentans,"Staphylococcus piscifermentans strain SK03 16S ribosomal RNA, partial sequence"
rRNA_FM242137.1_1-1413_DIR+,FM242137.1,GI:209407454,Staphylococcus_rostri,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus_rostri,"Staphylococcus_rostri partial 16S rRNA gene, type strain ARI 262T"
rRNA_NR_029158.1_1-1527_DIR+,NR_029158.1,GI:265678852,Staphylococcus_saccharolyticus,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus_saccharolyticus,"Staphylococcus saccharolyticus strain S 1 16S ribosomal RNA, partial sequence"
rRNA_HM113469.1_1-1540_DIR+,HM113469.1,GI:297251586,Staphylococcus_saprophyticus,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus_saprophyticus,"Staphylococcus_saprophyticus strain TD2 16S ribosomal RNA gene, partial sequence"
rRNA_D83372.1_1-1475_DIR+,D83372.1,GI:1199954,Staphylococcus_schleiferi,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus_schleiferi,"Staphylococcus_schleiferi gene for 16S rRNA, partial sequence, strain: CD22-1"
rRNA_HQ154558.1_1-1516_DIR+,HQ154558.1,GI:307816495,Staphylococcus_sciuri,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus_sciuri,"Staphylococcus_sciuri strain R1-4A 16S ribosomal RNA gene, partial sequence"
rRNA_DQ127902.1_1-1478_DIR+,DQ127902.1,GI:71738262,Staphylococcus_simiae,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus_simiae,"Staphylococcus_simiae strain CCM 7229 16S ribosomal RNA gene, partial sequence"
rRNA_NR_036869.2_1-1507_DIR+,NR_036906.1,GI:310975042,Staphylococcus_simulans,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus_simulans,"Staphylococcus simulans strain MK 148 16S ribosomal RNA, partial sequence"
rRNA_AF004220.1_4-1544_DIR+,AF004220.1,GI:2197118,Staphylococcus_succinus,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus_succinus,"Staphylococcus_succinus 16S ribosomal RNA gene, complete sequence"
rRNA_NR_024670.1_1-1497_DIR+,NR_024670.1,GI:219856851,Staphylococcus_vitulinus,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus_vitulinus,"Staphylococcus vitulinus strain ATCC 51145 16S ribosomal RNA, partial sequence"
rRNA_GQ222240.1_1-1541_DIR+,GQ222240.1,GI:254803147,Staphylococcus_xylosus,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus_xylosus,"Staphylococcus_xylosus strain 741 16S ribosomal RNA gene, partial sequence"
rRNA_NR_036936.1_1-1471_DIR+,NR_036936.1,GI:310975072,Streptococcus_australis,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_australis,"Streptococcus australis strain AI-1 16S ribosomal RNA, partial sequence"
rRNA_GU217535.1_1-1471_DIR+,GU217535.1,GI:281022009,Streptococcus_agalactiae,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_agalactiae,"Streptococcus_agalactiae strain GDzl 16S ribosomal RNA gene, partial sequence"
rRNA_EU728776.1_1-1501_DIR+,EU728776.1,GI:189473872,Streptococcus_alactolyticus,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_alactolyticus,"Streptococcus_alactolyticus 16S ribosomal RNA gene, partial sequence"
rRNA_NR_036906.1_1-1475_DIR+,NR_036936.1,GI:310975072,Streptococcus_australis,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_australis,"Streptococcus australis strain AI-1 16S ribosomal RNA, partial sequence"
rRNA_EU075073.1_2-1454_DIR+,EU075073.1,GI:156106973,Streptococcus_canis,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_canis,"Streptococcus_canis strain 19-90MP 16S ribosomal RNA gene, partial sequence"
rRNA_AY277942.1_1-1508_DIR+,AY277942.1,GI:30575786,Streptococcus_constellatus,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_constellatus,"Streptococcus_constellatus strain 1259 16S ribosomal RNA gene, partial sequence"
rRNA_EU483241.1_1-1530_DIR+,EU483241.1,GI:169302706,Streptococcus_criceti,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_criceti,"Streptococcus_criceti strain 24328-01 16S ribosomal RNA gene, partial sequence"
rRNA_AY188347.1_1-1533_DIR+,AY188347.1,GI:28274361,Streptococcus_cristatus,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_cristatus,"Streptococcus_cristatus strain ATCC 51100 16S ribosomal RNA gene, complete sequence"
rRNA_AB469560.1_2-1546_DIR+,AB469560.1,GI:212373316,Streptococcus_dentapri,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_dentapri,"Streptococcus_dentapri gene for 16S rRNA, partial sequence"
rRNA_AB259061.1_2-1545_DIR+,AB259061.1,GI:123299269,Streptococcus_dentirousetti,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_dentirousetti,"Streptococcus_dentirousetti gene for 16S rRNA, partial sequence"
rRNA_EU483246.1_4-1469_DIR+,EU483246.1,GI:169302711,Streptococcus_devriesei,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_devriesei,"Streptococcus_devriesei strain 52173-03 16S ribosomal RNA gene, partial sequence"
rRNA_AF176108.1_1-1505_DIR+,AF176108.1,GI:5834285,Streptococcus_didelphis,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_didelphis,"Streptococcus_didelphis strain W95-3565-7 16S ribosomal RNA gene, partial sequence"
rRNA_AB002489.1_1-1507_DIR+,AB002489.1,GI:1944082,Streptococcus_dysgalactiae,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_dysgalactiae,"Streptococcus_dysgalactiae DNA for 16S rRNA, isolate A25"
rRNA_EF406002.1_1-1475_DIR+,EF406002.1,GI:145694672,Streptococcus_equi,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_equi,"Streptococcus_equi subsp equi strain Bd 43/02 16S ribosomal RNA gene, partial sequence"
rRNA_AB362710.1_1-1534_DIR+,AB362710.1,GI:157907442,Streptococcus_equinus,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_equinus,"Streptococcus_equinus gene for 16S rRNA, partial sequence, strain: NRIC 1535"
rRNA_AY584479.1_1-1479_DIR+,AY584479.1,GI:46409869,Streptococcus_ferus,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_ferus,"Streptococcus_ferus strain ATCC 33477 16S ribosomal RNA gene, partial sequence"
rRNA_AJ307888.1_1-1502_DIR+,AJ307888.1,GI:21912537,Streptococcus_gallinaceus,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_gallinaceus,"Streptococcus_gallinaceus 16S rRNA gene, type strain CCUG42692T"
rRNA_AF323911.1_1-1532_DIR+,AF323911.1,GI:17225211,Streptococcus_gallolyticus,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_gallolyticus,"Streptococcus_gallolyticus 16S ribosomal RNA gene, complete sequence"
rRNA_AF003931.1_1-1512_DIR+,AF003931.1,GI:2183315,Streptococcus_gordonii,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_gordonii,"Streptococcus_gordonii 16S ribosomal RNA gene, complete sequence"
rRNA_EU728763.1_1-1504_DIR+,EU728763.1,GI:189473859,Streptococcus_hyointestinalis,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_hyointestinalis,"Streptococcus_hyointestinalis 16S ribosomal RNA gene, partial sequence"
rRNA_DQ462419.1_1-1471_DIR+,DQ462419.1,GI:92090404,Streptococcus_ictaluri,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_ictaluri,"Streptococcus_ictaluri strain 705-05 16S ribosomal RNA gene, partial sequence"
rRNA_AY485603.1_1-1468_DIR+,AY485603.1,GI:39985508,Streptococcus_infantis,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_infantis,"Streptococcus_infantis strain ATCC 700779 16S small subunit ribosomal RNA gene, partial sequence"
rRNA_HM053435.1_2-1500_DIR+,HM053435.1,GI:296399282,Streptococcus_iniae,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_iniae,"Streptococcus_iniae strain DGX01 16S ribosomal RNA gene, partial sequence"
rRNA_AF104674.1_1-1526_DIR+,AF104674.1,GI:4406236,Streptococcus_intermedius,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_intermedius,"Streptococcus_intermedius strain 535 16S ribosomal RNA gene, partial sequence"
rRNA_EU163489.1_1-1501_DIR+,EU163489.1,GI:163689800,Streptococcus_lutetiensis,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_lutetiensis,"Streptococcus_lutetiensis strain 854 16S ribosomal RNA gene, partial sequence"
rRNA_AY188351.1_6-1542_DIR+,AY188351.1,GI:28274369,Streptococcus_macacae,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_macacae,"Streptococcus_macacae strain ATCC 35911 16S ribosomal RNA gene, complete sequence"
rRNA_NR_037002.1_1-1537_DIR+,NR_037002.1,GI:310975138,Streptococcus_macedonicus,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_macedonicus,"Streptococcus macedonicus strain LAB617 16S ribosomal RNA, partial sequence"
rRNA_AY769997.1_1-1470_DIR+,AY769997.1,GI:60101375,Streptococcus_massiliensis,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_massiliensis,"Streptococcus_massiliensis strain 4401825 16S ribosomal RNA gene, partial sequence"
rRNA_EU075081.1_1-1455_DIR+,EU075081.1,GI:156106981,Streptococcus_minor,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_minor,"Streptococcus_minor strain 28-32MP 16S ribosomal RNA gene, partial sequence"
rRNA_EU200182.1_3-1485_DIR+,EU200182.1,GI:158906355,Streptococcus_mitis,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_mitis,"Streptococcus_mitis 16S ribosomal RNA gene, partial sequence"
rRNA_DQ462439.1_1-1545_DIR+,DQ462439.1,GI:92111510,Streptococcus_mutans,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_mutans,"Streptococcus_mutans strain DJ1 16S ribosomal RNA gene, partial sequence"
rRNA_GU045378.1_2-1475_DIR+,GU045378.1,GI:262286131,Streptococcus_oralis,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_oralis,"Streptococcus_oralis strain ATCC 700233 16S ribosomal RNA gene, partial sequence"
rRNA_EU075064.1_2-1474_DIR+,EU075064.1,GI:156106964,Streptococcus_orisratti,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_orisratti,"Streptococcus_orisratti strain 9-70MP 16S ribosomal RNA gene, partial sequence"
rRNA_AB182324.1_2-1548_DIR+,AB182324.1,GI:114050331,Streptococcus_orisuis,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_orisuis,"Streptococcus_orisuis gene for 16S rRNA, partial sequence"
rRNA_NR_026471.1_1-1377_DIR+,NR_026471.1,GI:219846879,Streptococcus_ovis,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_ovis,"Streptococcus ovis strain S369-98-1 16S ribosomal RNA, partial sequence"
rRNA_NR_024842.1_1-1513_DIR+,NR_024842.1,GI:219857214,Streptococcus_parasanguinis,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_parasanguinis,"Streptococcus parasanguinis ATCC 15912 16S ribosomal RNA, partial sequence"
rRNA_AY584477.1_1-1471_DIR+,AY584477.1,GI:46409867,Streptococcus_parauberis,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_parauberis,"Streptococcus_parauberis strain DSM 6631 16S ribosomal RNA gene, partial sequence"
rRNA_EU163440.1_1-1502_DIR+,EU163440.1,GI:163689751,Streptococcus_pasteurianus,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_pasteurianus,"Streptococcus_pasteurianus strain 628 16S ribosomal RNA gene, partial sequence"
rRNA_AM774228.1_1-1451_DIR+,AM774228.1,GI:161016655,Streptococcus_plurextorum,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_plurextorum,"Streptococcus_plurextorum partial 16S rRNA gene, type strain 1956-02T"
rRNA_AF003930.1_1-1514_DIR+,AF003930.1,GI:2183314,Streptococcus_pneumoniae,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_pneumoniae,"Streptococcus_pneumoniae 16S ribosomal RNA gene, complete sequence"
rRNA_NR_024634.1_1-1496_DIR+,NR_024634.1,GI:219856815,Streptococcus_porcinus,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_porcinus,"Streptococcus porcinus strain 176 16S ribosomal RNA, partial sequence"
rRNA_AY485599.1_1-1468_DIR+,AY485599.1,GI:39985504,Streptococcus_pseudopneumoniae,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_pseudopneumoniae,"Streptococcus_pseudopneumoniae strain ATCC BAA-891 16S small subunit ribosomal RNA gene, partial sequence"
rRNA_DQ303207.1_1-1491_DIR+,DQ303207.1,GI:83339986,Streptococcus_pseudoporcinus,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_pseudoporcinus,"Streptococcus_pseudoporcinus strain LQ 559-98 16S ribosomal RNA gene, partial sequence"
rRNA_AB023575.1_1-1501_DIR+,AB023575.1,GI:4512322,Streptococcus_pyogenes,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_pyogenes,"Streptococcus_pyogenes gene for 16S rRNA, strain:JCM 5674"
rRNA_AJ420201.1_1-1444_DIR+,AJ420201.1,GI:18250678,Streptococcus_ratti,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_ratti,"Streptococcus_ratti partial 16S rRNA gene, strain ATCC19645"
rRNA_EU373350.1_3-1513_DIR+,EU373350.1,GI:171191150,Streptococcus_salivarius,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_salivarius,"Streptococcus_salivarius strain HNL13 16S ribosomal RNA gene, partial sequence"
rRNA_AF543290.1_1-1524_DIR+,AF543290.1,GI:23955499,Streptococcus_sanguinis,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_sanguinis,"Streptococcus_sanguinis strain ChDC OS38 16S ribosomal RNA gene, partial sequence"
rRNA_AF432856.1_2-1512_DIR+,AF432856.1,GI:16660670,Streptococcus_sinensis,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_sinensis,"Streptococcus_sinensis strain HKU4 16S ribosomal RNA, partial sequence"
rRNA_DQ677789.1_1-1521_DIR+,DQ677789.1,GI:110432067,Streptococcus_sobrinus,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_sobrinus,"Streptococcus_sobrinus strain ChDC YS212 16S ribosomal RNA gene, partial sequence"
rRNA_AB071340.1_1-1504_DIR+,AB071340.1,GI:19352119,Streptococcus_suis,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_suis,"Streptococcus_suis gene for 16S ribosomal RNA, partial cds, strain:194"
rRNA_EF990662.1_10-1545_DIR+,EF990662.1,GI:152002890,Streptococcus_thermophilus,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_thermophilus,"Streptococcus_thermophilus strain T1 16S ribosomal RNA gene, partial sequence"
rRNA_AB023576.1_1-1501_DIR+,AB023576.1,GI:4512323,Streptococcus_uberis,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_uberis,"Streptococcus_uberis gene for 16S rRNA, strain:HN1"
rRNA_NR_037101.1_1-1501_DIR+,NR_037101.1,GI:310975237,Streptococcus_urinalis,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_urinalis,"Streptococcus urinalis strain 2285-97 16S ribosomal RNA gene, partial sequence"
rRNA_AY188353.1_6-1538_DIR+,AY188353.1,GI:28274377,Streptococcus_vestibularis,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Streptococcus;Streptococcus_vestibularis,"Streptococcus_vestibularis strain ATCC 49124 16S ribosomal RNA gene, complete sequence"
rRNA_AB300989.1_1-1489_DIR+,AB300989.1,GI:166244608,Sutterella_parvirubra,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella;Sutterella_parvirubra,"Sutterella_parvirubra gene for 16S ribosomal RNA, partial sequence, strain: YIT 11816 (= JCM 14724, = DSM 19354)"
rRNA_AJ748647.1_1-1457_DIR+,AJ748647.1,GI:121487604,Sutterella_sanguinus,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella;Sutterella_sanguinus,"Sutterella_sanguinus partial 16S rRNA gene, strain CCUG 49335T"
rRNA_NR_036819.1_1-1445_DIR+,NR_036869.2,GI:602270486,Syntrophococcus_sucromutans,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Syntrophococcus;Syntrophococcus_sucromutans,"Syntrophococcus sucromutans strain S195 16S ribosomal RNA, partial sequence"
rRNA_NR_029234.1_1-1499_DIR+,NR_029234.1,GI:265678926,Taylorella_equigenitalis,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Syntrophococcus;Taylorella_equigenitalis,"Taylorella equigenitalis strain N480/82 16S ribosomal RNA, partial sequence"
rRNA_EU887820.1_1-1452_DIR+,EU887820.1,GI:195933877,Terrisporobacter_glycolicus,Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Terrisporobacter;Terrisporobacter_glycolicus,"Terrisporobacter_glycolicus strain SN12 16S ribosomal RNA gene, partial sequence"
rRNA_AB547639.1_1-1489_DIR+,AB547639.1,GI:302129277,Tissierellia_sp,Bacteria;Firmicutes;Tissierellia;Tissierellales;gen_nov;Tissierellia;Tissierellia_sp,"[Bacteroides]_coagulans gene for 16S ribosomal RNA, partial sequence, strain: JCM 12528"
rRNA_M88726.1_30-1566_DIR+,M88726.1,GI:176249,Treponema_pallidum,Bacteria;Spirochaetes;Spirochaetes;Spirochaetales;Spirochaetaceae;Treponema;Treponema_pallidum,Treponema_pallidum 16S ribosomal RNA
rRNA_AY958888.1_7-1513_DIR+,AY958888.1,GI:66878594,Uncultured_bacterium,Bacteria;;Uncultured_bacterium,"Uncultured_bacterium clone rRNA115 16S ribosomal RNA gene, partial sequence"
rRNA_GQ046543.1_1-1352_DIR+,GQ046543.1,GI:238278443,Uncultured_bacterium,Bacteria;;Uncultured_bacterium,"Uncultured_bacterium clone nbw1001d02c1 16S ribosomal RNA gene, partial sequence"
rRNA_NR_025877.1_1-1480_DIR+,NR_025877.1,GI:219846287,Ureaplasma_canigenitalium,Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Ureaplasma;Ureaplasma_canigenitalium,"Ureaplasma canigenitalium strain D6P-C 16S ribosomal RNA, partial sequence"
rRNA_D78649.1_1-1476_DIR+,D78649.1,GI:1785519,Ureaplasma_cati,Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Ureaplasma;Ureaplasma_cati,Ureaplasma_cati DNA for 16S rRNA
rRNA_NR_025878.1_1-1478_DIR+,NR_025878.1,GI:219846288,Ureaplasma_diversum,Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Ureaplasma;Ureaplasma_diversum,"Ureaplasma diversum strain A417 16S ribosomal RNA, partial sequence"
rRNA_NR_025879.1_1-1473_DIR+,NR_025879.1,GI:219846289,Ureaplasma_felinum,Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Ureaplasma;Ureaplasma_felinum,"Ureaplasma felinum strain FT2-B 16S ribosomal RNA, partial sequence"
rRNA_HM241735.1_1-1412_1-1482_DIR+,HM241735.1,GI:302703647,Ureaplasma_gallorale,Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Ureaplasma;Ureaplasma_gallorale,"Ureaplasma_gallorale 16S ribosomal RNA gene, partial sequence; 16S-23S ribosomal RNA intergenic spacer, complete sequence; and 23S ribosomal RNA gene, partial "
rRNA_AF222894.1_145338-146803_9-1466_DIR+,AF222894.1,GI:32949295,Ureaplasma_parvum,Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Ureaplasma;Ureaplasma_parvum,"Ureaplasma_parvum serovar 3 str ATCC 700970, complete "
rRNA_NR_042127.1_1-1510_DIR+,NR_042127.1,GI:343201401,Varibaculum_cambriense,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Varibaculum;Varibaculum_cambriense,"Varibaculum cambriense strain CCUG 44998 16S ribosomal RNA, partial sequence"
